Year: 2007  Month: 05  ID: LDA  ARGOS: 21362  Name: Linda               
Lat: 78.43S  Lon: 168.43E  Elev:   42m
2007 135  5 15 0600  -32.4  990.4    0.8  110.0   76.0    8.7
2007 135  5 15 0700  -31.6  990.4    1.4  360.0   78.2    6.5
2007 135  5 15 0800  -31.0  990.2    2.1  349.0   79.5    7.1
2007 135  5 15 0900  -32.4  990.4    2.5  354.0   76.9    6.3
2007 135  5 15 1000  -36.2  990.5    2.5  356.0   72.5    2.4
2007 135  5 15 1100  -36.9  990.6    1.4  302.0   71.6    2.1
2007 135  5 15 1200  -37.8  991.1    0.8  352.0   70.7    2.6
2007 135  5 15 1300  -38.0  991.5    2.1  207.0   70.3    2.8
2007 135  5 15 1400  -38.9  991.6    1.4  172.0   69.4    2.7
2007 135  5 15 1500  -36.5  991.7    1.0  121.0   70.7    6.1
2007 135  5 15 1600  -35.0  991.8    1.9  150.0   74.2    4.7
2007 135  5 15 1700  -37.4  991.9    3.3  235.0   70.3    1.7
2007 135  5 15 1800  -39.5  992.6    2.1  226.0   69.0    1.9
2007 135  5 15 1900  -35.1  992.8    2.3  229.0   73.8    4.6
2007 135  5 15 2000  -33.4  993.3    3.1  232.0   75.6    2.0
2007 135  5 15 2100  -33.5  993.4    5.5  194.0   76.0    1.0
2007 135  5 15 2200  -33.9  993.7    6.8  202.0   76.0    1.2
2007 135  5 15 2300  -34.5  994.2    5.1  208.0   74.2    1.0
2007 136  5 16 0000  -36.8  994.3    3.5  195.0   71.6    0.7
2007 136  5 16 0100  -38.9  994.8    3.7  186.0   69.0    0.9
2007 136  5 16 0200  -38.9  995.1    3.5  186.0   69.0    1.8
2007 136  5 16 0300  -37.8  995.1    2.1  195.0   70.3    2.8
2007 136  5 16 0400  -35.2  995.1    1.6  240.0   72.9    6.4
2007 136  5 16 0500  -35.1  995.5    1.6  263.0   72.9    5.5
2007 136  5 16 0600  -35.2  995.8    2.7  245.0   72.9    4.9
